product_code,description,stock_qty,avg,total_stock,main_bin,alt_bin_1,alt_bin_2,alt_bin_3,bin_group
105581,M-TRIM 9MM EDGE TRIM-BROWN RND PVC,12.0,12.06,144.72,911,,,,911
105582,M-TRIM 9MM EDGE TRIM-BUFF RND PVC,45.0,12.06,542.74,911,,,,911
105583,M-TRIM 9MM EDGE-TRIM DARK GREY PVC,30.0,12.06,361.8,911,,,,911
105585,M-TRIM 9MM EDGE TRIM-L/GREY RND PVC,53.0,12.06,639.23,911,,,,911
105586,M-TRIM 9MM EDGE TRIM-WHITE RND PVC,17.0,12.06,205.02,911,,,,911
121112,12mm PVC STRUCT JOINT D/GREY CPPMJ120.14,2.0,78.84,157.68,911,,,,911
128492,M-TRIM 12.5MM D/GREY EDGING PEE125.09,20.0,15.75,315.0,911,,,,911
128783,KIRK 12MM ALUM SQUARE TRIM NAT -ASQE120,30.0,91.77,2753.1,911,,,,911
121633,GIO GIFT SET RIETI 5 PC,2.0,509.0,1018.0,912,,,,912
123071,GIO NOVA GLASS SHELF,1.0,347.41,347.41,912,,,,912
123079,GIO NOVA TOILET BRUSH HOLDER,1.0,303.5,303.5,912,,,,912
132451,GIO DEMOLA TOWEL RING MB 3360B,1.0,218.0,218.0,912,,,,912
132453,GIO DEMOLA 520ml GLASS SHELF MB 3324GB,1.0,424.0,424.0,912,,,,912
132454,GIO DEMOLA SOAP BASKET MB 3369B,1.0,300.66,300.66,912,,,,912
132455,GIO DEMOLA SOAP DISH & HOLDER MB 3329GB,2.0,240.75,481.5,912,,,,912
132457,GIO DEMOLA 760mm DOUBLE TOWEL RAIL 3330,1.0,605.0,605.0,912,,,,912
132458,GIO DEMOLA 760mm SINGLE TOWEL RAIL 3330B,1.0,370.75,370.75,912,,,,912
132459,GIO DEMOLA DOUBLE ROBE HOOK MB 3323B,2.0,166.16,332.33,912,,,,912
132460,GIO DEMOLA TUMBLER & HOLDER MB 3328GB,1.0,228.5,228.5,912,,,,912
138311,KIRK 10MM ALUMINIUM SQUARE EDGE RADIUS P,10.0,157.35,1573.5,912,,,,912
138744,GIO LA BELLA GLASS SHELF PHCC10,2.0,234.0,468.0,912,,,,912
121634,GIO ROBE HOOK RIETI,2.0,73.12,146.25,913,,,,913
121635,GIO 3 ROBE HOOK RIETI,1.0,152.0,152.0,913,,,,913
121636,GIO RIETI GLASS SHELF,1.0,282.0,282.0,913,,,,913
121637,GIO RIETI PAPER HOLDER,2.0,101.0,202.0,913,,,,913
121638,GIO RIETI TUMBLER HOLDER,2.0,93.0,186.0,913,,,,913
121639,GIO RIETI SOAP DISH,2.0,91.24,182.49,913,,,,913
121640,GIO RIETI TOWEL RAIL SINGLE,1.0,205.0,205.0,913,,,,913
121641,GIO RIETI TOWEL RAIL DOUBLE,1.0,284.0,284.0,913,,,,913
121642,GIO RIETI TOILET BRUSH,2.0,241.89,483.78,913,,,,913
121643,GIO RIETI TOWEL RING,1.0,96.0,96.0,913,,,,913
121644,GIO RIETI SHOWER SOAP DISH,2.0,196.0,392.0,913,,,,913
121646,GIO FIRANO GIFT SET 5PC,1.0,442.0,442.0,913,,,,913
121647,GIO FIRANO ROBE HOOK,2.0,64.0,128.0,914,,,,914
121648,GIO FIRANO FOUR ( 4 ) ROBE HOOK,1.0,164.5,164.5,914,,,,914
121649,GIO FIRANO GLASS SHELF,1.0,257.0,257.0,914,,,,914
121650,GIO FIRANO PAPER HOLDER,1.0,99.0,99.0,914,,,,914
121652,GIO FIRANO SOAP DISH 4329G,1.0,97.41,97.41,914,,,,914
121653,GIO FIRANO TOWEL RAIL SINGLE,2.0,184.0,368.0,914,,,,914
121654,GIO FIRANO TOWEL RAIL DOUBLE,2.0,272.0,544.0,914,,,,914
121655,GIO FIRANO TOILET BRUSH HOLDER,2.0,205.0,410.0,914,,,,914
121656,GIO FIRANO TOWEL RING,2.0,97.0,194.0,914,,,,914
121659,GIO FIRANO TOWEL RAIL ADJUSTABLE (3),4.0,259.0,1036.0,914,,,,914
136867,WILDBERRY T/BRUSH HOLDER ABS6118 MB,2.0,95.0,190.0,914,,,,914
136868,WILDBERRY PEDAL BIN 3L MATT BLK ABS6119,1.0,149.0,149.0,914,,,,914
138147,GIO MALTA TOILET PAPER HOLDER DOUBLE,1.0,304.0,304.0,914,,,,914
104296,H2FLO NEBRASKA SINGLE TOWEL RAIL 60CM,16.0,200.0,3200.0,915,,,,915
121092,H2FLO VEGAS SOAP DISH & HOLDER,1.0,205.5,205.5,915,,,,915
107730,TOWEL RACK ALUMINIUM 600MM,3.0,140.82,422.46,916,,,,916
127718,TAL TILE GROUT IVORY 20KG,10.0,172.99,1729.9,916,,,,916
131936,EVOLVE TOWEL RING S/S BLACK 165eB,1.0,57.8,57.8,916,,,,916
136030,MONTALE TOWEL RING BLK FB12,2.0,69.99,139.98,916,,,,916
138314,WILDBERRY 2 TIER CORNER CADDY CHROME ABS,5.0,178.33,891.67,916,,,,916
127680,CACHET SOLAR ROBE HOOK ZINC S6RH,1.0,48.15,48.15,917,,,,917
129813,MONTALE ROBE HOOK SINGLE FB06,3.0,42.99,128.97,917,,,,917
104311,EEZI PEEZI ROBE HOOK EPRH,5.0,53.0,265.0,918,,,,918
108088,EEZI PEEZI TOOTHBRUSH HOLDER EPTH,6.0,49.0,294.0,918,,,,918
121661,GIO SHOWER CADDY ROTATING DOUBLE,1.0,251.69,251.69,918,,,,918
135803,LAMINATED SKIRTING RED OAK 15X80X2400MM,7.0,69.99,489.93,919,,,,919
135804,LAMINATED FLOOR ASH,1.0,221.42,221.42,919,,,,919
135805,LAMINATED FLOOR WALNUT 1215X196X8MM,1.0,229.99,229.99,919,,,,919
135827,LAMINATED SKIRTING MAPLE 15X80X2400MM,16.0,61.99,991.84,919,,,,919
135828,LAMINATED SKIRTING TEAK 15X80X2400MM,24.0,73.54,1765.02,919,,,,919
135829,LAMINATED SKIRTING GREY 15X80X2400MM,5.0,69.99,349.95,919,,,,919
104135,GLASS BRICK 190X190 SEA WAVE,11.0,45.99,505.89,920,,,,920
120996,LECICO CLOSE COUPLE FRONT FLUSH EXCL.SEA,-1.0,680.0,-680.0,920,,,,920
123727,ALSON BOX URINAL WHT (INC KIT & SPREADER,7.0,519.92,3639.44,920,,,,920
125681,GLASS BRICK 190X190 LATTICE,6.0,45.99,275.94,920,,,,920
135271,BASINBOX MORETTA F/S WHITE YWBMR08A,3.0,478.21,1434.63,920,,,,920
135272,BASINBOX OCEANO F/S WHITE YWBOF016A,3.0,452.99,1358.97,920,,,,920
137441,LECICO ATLAS BASIN AND PEDESTAL COMBO,-1.0,420.0,-420.0,920,,,,920
100331,SUITE WHITE CC 2PC BETTAFLUSH TF S/CLOSE,9.0,720.71,6486.39,921,,,,921
107700,TOILET SEAT COVER JUNIOR WHI,2.0,252.01,504.03,921,,,,921
130064,SUITE WHITE CC 2PC BETTALUX FF SEAT BO,6.0,710.04,4260.24,921,,,,921
135269,BASINBOX TALIA F/S WHITE XWBTA08A,1.0,578.12,578.12,921,,,,921
135270,BASINBOX STARNA F/S WHITE YWBST08A,3.0,411.28,1233.84,921,,,,921
135273,BASINBOX NORI F/S WHITE XWBNO08A,1.0,460.75,460.75,921,,,,921
135719,JIKA LYRA PLUS 55 SQUARE BASIN JIK-8.103,3.0,849.0,2547.0,921,,,,921
135850,BASINBOX AQUARIS F/S WHI XWBAQ08A,4.0,557.75,2231.0,921,,,,921
101415,BASIN WHITE 1TH PP 475 X 475 SUNBIRD - V,1.0,716.3,716.3,922,,,,922
106066,PEDESTAL AVOCADO UNIVERSAL ANTARES - B,3.0,218.59,655.77,922,,,,922
106068,PEDESTAL BERMUDA BLUE UNIVERSAL ANTARES-,1.0,199.9,199.9,922,,,,922
106069,PEDESTAL WHISPER GREY UNIVERSAL ANTARES,3.0,237.98,713.94,922,,,,922
106070,PEDESTAL WHISPINK UNIVERSAL ANTARES-B,3.0,216.1,648.32,922,,,,922
134787,CAPITAL CERAMIC BASIN WHT MARBLE 39*39*1,-1.0,469.99,-469.99,922,,,,922
135201,30X60 REGAL BLANCO WALL TILE 0.9SQM,17.0,80.91,1375.47,922,,,,922
135223,280X710 FOREST TAUPE 2.187SQM VFO3371,1.0,201.51,201.51,922,,,,922
102512,BATH HANDLES ONLY 160mm 1PR STD,13.0,85.0,1105.0,923,,,,923
134242,300X600 MATT WHITE COMM 2.52M2 OMA10A7LB,6.0,182.57,1095.42,924,,,,924
135221,350X350 SAFARI SLATE 2.083SQM VSA8135,-1.0,141.44,-141.44,924,,,,924
135222,420X420 MABULA GREY 2.117SQM VMA20421,2.0,160.79,321.58,924,,,,924
134915,250X500 AMAZON GREY CLAD 1.21SQM AZ-497,4.0,109.1,436.41,925,,,,925
135208,40X40 PALKI GRIS 1.12SQM A14559,1.0,66.86,66.86,925,,,,925
137366,NSI 30X60 PLAIN WHITE WALL TILES 0.90SQ,104.0,66.85,6952.59,925,,,,925
135209,40X40 VENUS BLANCO 1.12SQM A17223,10.0,63.73,637.31,926,,,,926
135210,40X40 VENUS NERO 1.12SQM A17224,-2.0,67.08,-134.16,926,,,,926
100565,60X60 NOSTALGIA GREY A GR ONS200EA 2.16S,-3.0,209.26,-627.8,927,,,,927
133002,600 x 600 SOHO GREY ECO 2.16SQM,9.0,202.62,1823.63,927,,,,927
135204,30X60 MADISON GRIS WALL TILE 0.9SQM A177,1.0,98.91,98.91,927,,,,927
133424,200X200 SHINY WHITE 1.52SQM OSH100LA,-11.0,131.07,-1441.77,929,,,,929
135224,280X710 FOREST NATURAL 2.187SQM VFO30,1.0,201.51,201.51,929,,,,929
106072,PEDESTAL WHITE UNIVERSAL ANTARES-B,15.0,287.33,4309.96,930,,,,930
128399,BASIN WHITE COURIER WALL HUNG DELUX,10.0,228.92,2289.2,930,,,,930
102552,CISTERN AVOCADO BIBO UNIVERSAL CU1 - B,2.0,250.51,501.02,931,,,,931
104104,GEBERIT TWINLINE CISTERN 224.390.00.1,1.0,764.35,764.35,931,,,,931
104108,GEBERIT UP130 CONCEALED CISTERN,1.0,467.5,467.5,931,,,,931
134056,30X60 WALL TILE TORINO (113) 1.44SQM,4.0,124.25,497.02,931,,,,931
134328,30X60 CLADDING SOHO W/TILES 1.44M2 WQ003,3.0,136.79,410.37,931,,,,931
101420,BASIN WHITE PP 470 FLAIR CLOAKROOM -B,4.0,198.85,795.4,932,,,,932
101424,BETTALUX BASIN WHITE PP 550 W/HUNG,17.0,228.88,3891.11,932,,,,932
102597,CISTERN WHITE UNIVERSAL BIBO CU1-BETTA E,-1.0,318.89,-318.89,932,,,,932
120567,ACE BASIN,5.0,120.0,600.0,932,,,,932
125210,DWH CORNER BASIN 6009125350,3.0,149.0,447.0,932,,,,932
102974,DINO WALL HUNG PAN L8.2137.0.000.1,4.0,748.19,2992.78,933,,,,933
120756,JIKAMIO S/CLOSE S/ COVER L8.9171.1.063.1,1.0,988.16,988.16,933,,,,933
129965,SOLO WALL HUNG PAN BERMUDA 205448,1.0,870.0,870.0,933,,,,933
131507,CANDY FANCY BASIN 6009125382,1.0,275.0,275.0,933,,,,933
132296,GEBERIT FLUSH PIPE HIGH LEVEL 118.100,6.0,347.6,2085.6,933,,,,933
134414,DWH BASIN BANTUM,3.0,139.0,417.0,933,,,,933
101468,BATHROOM SET 5PC WHITE CONSTANT,15.0,560.0,8400.0,934,,,,934
132308,DWH CLOSE COUPLE BOX SUITE T/F 60091254,1.0,525.0,525.0,935,,,,935
136303,PULSE P-TRAP CERAMIC FOR SQUAT PAN B3034,3.0,109.9,329.7,935,,,,935
122000,TAL TILE GROUT SUPER WHITE 20KG,1.0,172.99,172.99,936,,,,936
127727,TAL MOSAIC FIX WHITE 20KG,1.0,213.29,213.29,936,,,,936
128488,TAL MOSAIC FIX 20KG LIGHT GREY,6.0,213.29,1279.74,936,,,,936
121999,TAL TILE GROUT LIGHT GREY 20KG,11.0,172.99,1902.89,937,,,,937
127332,DWH SQUAT PAN WITH P-TRAP,1.0,895.0,895.0,937,,,,937
127715,TAL TILE GROUT DOVE GREY 20KG,12.0,172.99,2075.88,937,,,,937
128505,TAL KEYMIX 20KG TFSLU00275,5.0,96.72,483.6,937,,,,937
133743,DWH P PAN JUNIOR 6009124557,2.0,350.0,700.0,937,,,,937
136719,DWH CLOSE COUPLE BOX SUITE F/F 600912523,4.0,499.0,1996.0,937,,,,937
137624,MKUZE 600 WHITE CABINET WITH BASIN,2.0,997.0,1994.0,938,,,,938
135195,40X40 KAROO STONE RUSTIC A GRADE 0.96SQM,46.0,70.49,3242.59,939,,,,939
135215,40X40 KAROO ASH RUSTIC FLOOR GRADE A 0.9,57.0,61.7,3516.9,939,,,,939
135217,40X40 KAROO BEIGE RUSTIC FLOOR GRADE A 0,47.0,62.68,2946.04,939,,,,939
138526,MONTALE VANITY WALL HUNG 3PC COMBO SLATE,1.0,750.0,750.0,940,,,,940
135193,40X40 KAROO CEMENT RUSTIC A GRADE 0.96SQ,74.0,62.73,4642.58,941,,,,941
135194,40X40 KAROO BLANCO RUSTIC A GRADE 0.96SQ,79.0,62.3,4921.7,941,,,,941
135216,40X40 KAROO CREMA RUSTIC FLOOR GRADE A 0,1.0,63.24,63.24,941,,,,941
134068,MILANO LED MIRROR 600x800 A000081,2.0,592.21,1184.43,942,,,,942
134070,LEO MIRROR 400X600 A000076,-1.0,85.7,-85.7,942,,,,942
134217,CAPITAL BATHROOM MIRROR 78 X 58CM MIR001,-1.0,564.35,-564.35,942,,,,942
134221,DAWN LED MIRROR 600X600 DA01 BRACKET+FIT,1.0,649.0,649.0,942,,,,942
135333,AQUARIUS MIRROR 435X585 AQ01 A000065,-1.0,149.0,-149.0,942,,,,942
136818,SWISS MIRROR MOSAIC ROSE GOLD ELEGANT,-1.0,354.99,-354.99,942,,,,942
137435,SWISS MOSAIC MIRROR BRIGHT GOLD 600X800,-1.0,340.99,-340.99,942,,,,942
138182,EMBLEM QUEST MIRROR 600X600 A000563,3.0,529.0,1587.0,942,,,,942
138183,EMBLEM QUEST MIRROR 700X700 A000564,3.0,569.0,1707.0,942,,,,942
138184,EMBLEM MARINA MIRROR 500X700 OVAL A00056,2.0,529.0,1058.0,942,,,,942
138185,EMBLEM MARINA MIRROR 600X800 OVAL A00056,3.0,569.0,1707.0,942,,,,942
138186,EMBLEM CARLTON MIRROR 600X900 A000567,3.0,699.0,2097.0,942,,,,942
138187,EMBLEM PRINCETON MIRROR 700X1000 A00056,1.0,815.0,815.0,942,,,,942
138774,BRUNO MOSAIC SLATE MT123,22.0,26.49,582.78,942,,,,942
138775,BRUNO MOSAIC DESERT SAND MT125,44.0,26.49,1165.56,942,,,,942
138776,BRUNO MOSAIC LIGHT GREY MT126,44.0,26.49,1165.56,942,,,,942
138777,BRUNO MOSAIC SENTINAL MT127,27.0,26.49,715.23,942,,,,942
138778,BRUNO MOSAIC FERRARA MT128,44.0,26.49,1165.56,942,,,,942
138779,BRUNO MOSAIC EFFEL MARBLE MT129,44.0,26.49,1165.56,942,,,,942
138780,BRUNO MOSAIC CONRAD MT132,44.0,26.49,1165.56,942,,,,942
138919,BLACK CERAMIC MOSAIC C01036,7.0,21.38,149.69,942,,,,942
134919,250X500 TABUS NATURAL 1.21SQM TS-273,85.0,110.24,9370.64,943,,,,943
134920,500X500 CRAZYPAVE C/STONE 1.7SQM CZ-089,-2.0,157.22,-314.44,943,,,,943
136634,490X490 MAGALIES GREY SLATE 1.68SQM A-GR,-1.0,127.5,-127.5,943,,,,943
128376,MIRROR 45x60cm NZ-1931,4.0,304.35,1217.4,944,,,,944
134069,ALPHA LED MIRROR 600x800 A000437,1.0,615.67,615.67,944,,,,944
135334,LED LAYA MIRROR 800X600 LA01 A000432,2.0,629.53,1259.06,944,,,,944
135796,LAMINATED FLOORING MAPLE 1215 X 19,9.0,229.99,2069.91,944,,,,944
135797,LAMINATED FLOORING CHERY STRIPE WF02,1.0,229.99,229.99,944,,,,944
135798,LAMINATED FLOORING TEAK 1215 X 196 X 8MM,1.0,249.34,249.34,944,,,,944
135799,LAMINATED FLOORING APPLE WOOD 1215 X 196,10.0,229.99,2299.9,944,,,,944
135800,LAMINATED FLOORING RED OAK 1215 X196,14.0,226.14,3166.0,944,,,,944
135801,LAMINATED FLOORING GREY 1215 X 196,12.0,212.59,2551.17,944,,,,944
135802,LAM FLOOR CONVENTRY GREY 1215X196X8MM,7.0,229.99,1609.93,944,,,,944
138530,BRUNO LAMINATED FLOORING KEYSTONE OAK 12,2.0,249.99,499.98,944,,,,944
138531,BRUNO LAMINATED FLOORING GREY OAK 1220MM,10.0,239.99,2399.9,944,,,,944
138532,BRUNO LAMINATED FLOORING HAMILTON OAK 12,4.0,239.99,959.96,944,,,,944
138533,BRUNO LAMINATED FLOORING WALNUT 1220MMX2,10.0,239.99,2399.9,944,,,,944
138534,BRUNO LAMINATED FLOORING CHERRY 1220MMX2,8.0,239.99,1919.92,944,,,,944
138535,BRUNO LVT FLOORING BIRCH GREY 1220MMX200,10.0,429.99,4299.9,944,,,,944
138536,BRUNO LVT FLOORING CONVENTRY GREY 1220MM,10.0,429.99,4299.9,944,,,,944
138537,BRUNO LVT FLOORING CONVENTRY BISCUIT OAK,10.0,429.99,4299.9,944,,,,944
134914,330X330 CLAYVILLE GREY 1.8SQM CV-321,-7.0,128.07,-896.49,945,,,,945
135203,30X60 MADISON BLANCO WALL TILE 0.9SQM A1,-1.0,98.91,-98.91,945,,,,945
123669,TEKAWAY SINK BASICO 510 WITH WASTE,3.0,600.0,1800.0,946,,,,946
131964,FRANKE WASH BASIN S/S 590X375X166 OVAL,5.0,544.13,2720.65,946,,,,946
133641,TEKAWAY SINK BASICO BE400 WITH WASTE,5.0,855.0,4275.0,946,,,,946
107090,BALI MIRROR FRAME 600x800-FRENCH WHITE,1.0,700.0,700.0,947,,,,947
124233,STYLELINE ROMA 900 VANITY RIPPLE,1.0,135.0,135.0,947,,,,947
107337,AKI DBL BOWL SINK 1200X500 DROP IN,2.0,550.01,1100.02,948,,,,948
126753,AKI DBL BOWL SINK 1200X500 SIT ON,1.0,500.0,500.0,948,,,,948
132052,CAM SEB SINGLE SINK DROP IN 915x460x40mm,1.0,650.0,650.0,948,,,,948
132054,CAM DEB SINK DROP-IN 1200x480x40mm EXC W,1.0,644.53,644.53,948,,,,948
133836,CAM STELON SINK SIT-ON 750x400 EXCL40mm,3.0,299.0,897.0,948,,,,948
137361,CAM STELON SINGLE SINK SIT IN 915x460 EX,4.0,340.83,1363.34,948,,,,948
137519,CAM ANTISCRAT PREP BOWL 410MM PC410L/SC,1.0,749.99,749.99,948,,,,948
128318,SUITE BETTALUX BEIGE F/FLUSH BOXED,1.0,906.0,906.0,949,,,,949
134913,330X330 CLAYVILLE SAND 1.8SQM CV-320,-1.0,128.07,-128.07,949,,,,949
135199,30X60 MONTANA BLANCO ME WALL TILE 0.9SQM,27.0,84.8,2289.6,949,,,,949
135238,30X60 LUZ GREY A-GRADE 2.52SQM RLZ20A7LA,2.0,236.62,473.24,949,,,,949
128861,CAPITAL SINK DBL BWL 1200mmX500mm FS1205,3.0,751.74,2255.22,950,,,,950
137907,CAM ANTISCRAT PREP BOWL INCL WASTE 410MM,4.0,799.0,3196.0,950,,,,950
135200,30X60 LARICA CARRARA WALL TILE 0.9SQM A1,-4.0,94.31,-377.24,951,,,,951
135206,30X60 MADISON DECO GRIS WALL TILE 0.9SQM,1.0,89.91,89.91,951,,,,951
100470,30X60 DY3060-2103 DECOR W/T M00037,-6.0,109.9,-659.4,954,,,,954
135212,10X20 SUBWAY METRO WHITE GLOSSY 1.0SQM A,-4.0,169.9,-679.6,954,,,,954
135213,10X20 SUBWAY METRO GRIS GREY GLOSSY 1.0S,13.0,152.95,1988.38,954,,,,954
135214,10X20 SUBWAY BLACK BEVEL GLOSSY 1.0SQM A,3.0,222.51,667.53,954,,,,954
100464,CW MOSAIC BROWN MARBLE/GLASS MIX FTED-01,1.0,69.95,69.95,955,,,,955
102461,CW MOSAIC BROWN MARB/GLAS MIX STAGGER,45.0,68.83,3097.51,955,,,,955
107651,CW MOSAIC FAWN MARBLE/GLASS MIX STAGGERE,6.0,75.95,455.7,955,,,,955
124773,CW ST/STEEL GLASS STONE COMBO MOSAIC CHA,7.0,124.95,874.65,955,,,,955
124774,CW ST/STEEL GLASS STONE COMBO MOSAIC WHI,17.0,124.95,2124.15,955,,,,955
124775,CW ST/STEEL GLASS STONE COMBO MOSAIC GRE,7.0,124.53,871.74,955,,,,955
127920,LISTELLOS SILVER FTDZ6602,1.0,108.65,108.65,955,,,,955
127922,LISTELLOS BRONZE FTDZ6604,13.0,114.44,1487.72,955,,,,955
134432,CAPITAL MOSAIC SYG01,3.0,75.0,225.0,955,,,,955
134433,CAPITAL MOSAIC YDMM06,6.0,90.0,540.0,955,,,,955
134434,CAPITAL MOSAIC LGS12,14.0,75.0,1050.0,955,,,,955
134924,CAPITAL MOSAIC SHR-002 GMSHR002,11.0,91.3,1004.3,955,,,,955
136400,CAPITAL MOSAIC YDMM05,4.0,90.0,360.0,955,,,,955
138580,CAM STELON SINGLE SINK SIT IN 915x460 IN,6.0,425.0,2550.0,955,,,,955
138581,CAM STELON DOUBLE SINK DROP IN 1200X480,13.0,650.0,8450.0,955,,,,955
138582,CAM STELON DOUBLE SINK SIT IN 1200X480 C,4.0,650.0,2600.0,955,,,,955
120866,MOSAIC GLAZE PORCELAI MATT BLACK CB4803S,19.0,37.95,721.05,956,,,,956
121757,CW MOSAIC PEWTER FLORAL COMBO FTSB014W,9.0,119.61,1076.55,956,,,,956
124771,CW PEWTER FLORAL COMBO MOSAIC,2.0,119.95,239.9,956,,,,956
134435,CAPITAL MOSAIC TILES NP-08,11.0,75.0,825.0,956,,,,956
137437,MOSAIC CERAMIC PISTACHIO MOCHA MT018,2.0,61.99,123.98,956,,,,956
137438,MOSAIC CERAMIC WHITE WEAVE MT015,18.0,49.99,899.82,956,,,,956
137439,SWISS MOSAIC CERAMIC 50 SHADES MT022,-13.0,62.99,-818.87,956,,,,956
120863,MOSAIC RUSTI PORCELAI RANDOM GREY COMB,1.0,24.95,24.95,957,,,,957
122377,MOSAIC FTER091 300 x 300 (20) BROWN,57.0,27.95,1593.15,957,,,,957
122380,MOSAIC FTCR083 300 x 300,12.0,27.95,335.4,957,,,,957
122466,MOSAIC GLAZED PORCELAIN GREY MATT,2.0,26.47,52.95,957,,,,957
122903,MOSAIC RUSTIC PORCELAIN DARK FTCR082,2.0,27.95,55.9,957,,,,957
123542,MOSAIC FT4501S ANTI SLIP BLANCO WHITE PO,46.0,18.99,873.68,957,,,,957
123545,MOSAIC ANTI SLIP FT4532S SUNRISE C/B/BRO,21.0,20.3,426.33,957,,,,957
123546,MOSAIC ANTI SLIP FT4533S SUNSET C/G/BRO,47.0,18.95,890.65,957,,,,957
123547,MOSAIC ANTI SLIP FT4534 TWILIGHT B/G/C W,65.0,18.95,1231.75,957,,,,957
121466,MOSAIC GREY FTER092W,7.0,37.95,265.65,958,,,,958
122464,MOSAIC ANTI SLIP PORCELAI WHITE FTHP1111,7.0,27.93,195.51,958,,,,958
122465,MOSAIC ANT SLIP PORCELAIN BEIGE FTHP13J7,39.0,22.95,895.05,958,,,,958
123544,MOSAIC ANTI SLIP FT4531S CHESS / CHECKED,5.0,21.38,106.92,958,,,,958
124772,CW MOSAIC ANTI-SLIP SUNSET GREY FT4504W,57.0,19.01,1083.62,958,,,,958
126150,MOSAIC FT4505W ANTI-SLIP D/GREY PORCELAI,60.0,18.95,1137.0,958,,,,958
138508,MOSAIC FS811 ANTI-SLIP BLACK PORCELAIN,-10.0,18.95,-189.5,958,,,,958
126409,MBS BATHROOM VANITY CABINET DBL,-3.0,149.0,-447.0,959,,,,959
128323,MBS COMBI LAY UNDERLAY 2MM BLUE 1MT,100.0,10.01,1001.07,959,,,,959
134916,250X500 LEKWA CLADDING 1.21SQM LK-799,63.0,114.95,7241.88,960,,,,960
134917,250X500 MET/WOOD CLADDING 1.21SQM MW-548,53.0,111.61,5915.47,960,,,,960
136951,30 x 60 WELLINGTON RUSTICO CLADDING 0.9,17.0,89.86,1527.7,960,,,,960
133603,30 x 60 ADELAIDE RUSTICO CLADDING 0.9M2,2.0,89.91,179.82,961,,,,961
136630,490X490 LALOX COBBLESTONE METALLIC MIS 1,-6.0,148.55,-891.3,961,,,,961
136636,300X600 EVEREST CHARCOAL 0.9SQM A-GRD AR,3.0,139.5,418.5,961,,,,961
135066,400X400 IKAPA COBALT 1.46SQM IA-017,46.0,132.54,6096.84,962,,,,962
135067,400X400 CALICHE BROWN 1.46SQM CE-254,2.0,124.1,248.2,962,,,,962
135068,400X400 CALICHE GREY 1.46SQM CE-255,-3.0,119.72,-359.16,962,,,,962
138655,60x60 CERAMIC LUSTER NERO SUGAR GLAZE 1.,38.0,128.16,4870.08,962,,,,962
138656,60x60 CERAMIC LUSTER ONYX SUGAR GLAZE 1,36.0,128.16,4613.76,962,,,,962
138657,60x60 CERAMIC LUSTER DUNE SUGAR GLAZE 1.,25.0,128.16,3204.0,962,,,,962
121855,MICMOS CRANBERRY CRUSH MOSAIC,3.0,40.45,121.35,963,,,,963
124455,MICASA MOSAIC ROSA RIPPLE,6.0,62.0,372.0,963,,,,963
124673,MICASA MOSAIC SICILIA,4.0,95.33,381.32,963,,,,963
124777,CW HEXAGONAL DAWN/DUSK MOSAIC,7.0,44.95,314.65,963,,,,963
124778,CW HEXAGONAL MISTY-GREY MOSAIC,10.0,44.95,449.5,963,,,,963
128983,DV06 MOSAIC 300X300 C00584,3.0,39.9,119.7,963,,,,963
130784,LINEAR MOSAIC C00914 37-MOS-LNER-MMX,2.0,59.9,119.8,963,,,,963
131068,NATURAL CERAMIC 3 MOSAIC C00908,2.0,26.9,53.8,963,,,,963
132323,MICASA MOSAIC GOLDEN WREATH 607946,1.0,35.0,35.0,963,,,,963
121853,MICMOS TOBAGO MOSAIC,1.0,75.0,75.0,964,,,,964
125542,LISTELLO BLK/WHITE 200X300 8K205,3.0,6.49,19.47,964,,,,964
133088,CW MARBLE/GLASS/CRONUN INT.COMBO MOSAIC,2.0,69.95,139.9,964,,,,964
136052,ORLANDO BATH SCREEN 800X1400 CAS247,3.0,799.0,2397.0,965,,,,965
131495,LIBRA SHOWER SCREEN CURVED MISTY S-2807,4.0,479.71,1918.84,966,,,,966
134062,60X60 GLAZED PORC FOSSIL GREY(685) 1.44,8.0,121.61,972.92,967,,,,967
136562,600X1200 SAINT LAURENT 1.44SQM PORC CAS2,2.0,179.86,359.72,967,,,,967
136988,NSI 600x600 NANO IVORY PORCELAIN 1.44SQM,61.0,85.21,5198.19,967,,,,967
137251,NSI 600x600 MESTO MARBLE 1.44SQM A-GRD,44.0,118.98,5235.2,967,,,,967
137254,NSI 600x600 ATLANTA VIVID MATT 1.44SQM,96.0,119.06,11430.21,967,,,,967
137255,NSI 600x1200 BERLIN BEIGE 1.44SQM A-GRD,31.0,121.92,3779.62,967,,,,967
137256,NSI 600x1200 CALCATTA GOLD 1.44SQM A-GRD,64.0,121.79,7794.56,967,,,,967
137257,NSI 600x1200 CALCATTA SNOW 1.44SQM A-GRD,11.0,125.07,1375.84,967,,,,967
137258,NSI 600x1200 VIVIAN BIANCO 1.44SQM A-GRD,-1.0,121.81,-121.81,967,,,,967
137341,60x60 PORCELAIN DOLOMITI CEMENT DARK MAT,34.0,121.44,4129.17,967,,,,967
137557,60x60 INDUSTRIA CHARCOAL ECO 2.16SQM B,1.0,118.8,118.8,967,,,,967
137560,430X430 CARTER GREY ECO 2.4SQM A- GRADE,40.0,134.4,5376.0,967,,,,967
137561,430X430 PIPER GREY ECO 2.4SQM A- GRADE P,6.0,139.2,835.2,967,,,,967
